iter	Passed	Remaining
3292	4766	5016
3293	4768	5016
3294	4770	5015
3295	4772	5014
3296	4774	5013
3297	4776	5012
3298	4777	5010
3299	4779	5009
3300	4781	5008
3301	4782	5007
3302	4784	5006
3303	4786	5005
3304	4787	5003
3305	4789	5002
3306	4790	5000
3307	4792	4999
3308	4793	4997
3309	4795	4996
3310	4797	4995
3311	4799	4994
3312	4800	4993
3313	4802	4992
3314	4804	4991
3315	4805	4990
3316	4807	4988
3317	4808	4987
3318	4810	4985
3319	4812	4984
3320	4813	4983
3321	4815	4981
3322	4816	4980
3323	4818	4979
3324	4820	4978
3325	4821	4976
3326	4823	4975
3327	4824	4974
3328	4826	4972
3329	4827	4971
3330	4829	4969
3331	4830	4968
3332	4832	4967
3333	4834	4966
3334	4835	4965
3335	4837	4963
3336	4838	4962
3337	4840	4960
3338	4841	4959
3339	4843	4957
3340	4844	4956
3341	4846	4955
3342	4848	4953
3343	4849	4952
3344	4851	4951
3345	4853	4950
3346	4854	4949
3347	4856	4948
3348	4858	4946
3349	4860	4945
3350	4862	4944
3351	4863	4943
3352	4865	4942
3353	4867	4941
3354	4869	4940
3355	4871	4939
3356	4873	4938
3357	4874	4936
3358	4876	4936
3359	4878	4935
3360	4880	4934
3361	4882	4933
3362	4884	4932
3363	4886	4931
3364	4888	4930
3365	4890	4929
3366	4891	4928
3367	4893	4926
3368	4895	4926
3369	4897	4924
3370	4898	4923
3371	4900	4922
3372	4902	4921
3373	4903	4919
3374	4905	4918
3375	4907	4917
3376	4908	4916
3377	4910	4915
3378	4912	4914
3379	4914	4913
3380	4916	4912
3381	4918	4910
3382	4919	4909
3383	4921	4908
3384	4923	4907
3385	4924	4905
3386	4926	4904
3387	4928	4903
3388	4929	4902
3389	4931	4900
3390	4932	4899
3391	4934	4897
3392	4935	4896
3393	4937	4895
3394	4939	4894
3395	4941	4893
3396	4942	4891
3397	4944	4890
3398	4946	4889
3399	4947	4887
3400	4949	4886
3401	4951	4886
3402	4953	4884
3403	4954	4883
3404	4955	4881
3405	4957	4880
3406	4958	4878
3407	4960	4877
3408	4961	4875
3409	4962	4873
3410	4963	4872
3411	4965	4870
3412	4966	4868
3413	4968	4867
3414	4969	4866
3415	4971	4864
3416	4972	4863
3417	4973	4861
3418	4975	4860
3419	4976	4858
3420	4978	4857
3421	4979	4855
3422	4980	4854
3423	4982	4852
3424	4983	4851
3425	4985	4849
3426	4986	4848
3427	4988	4846
3428	4989	4845
3429	4991	4844
3430	4992	4842
3431	4994	4841
3432	4995	4839
3433	4997	4838
3434	4998	4837
3435	5000	4836
3436	5002	4834
3437	5003	4833
3438	5004	4831
3439	5006	4830
3440	5007	4828
3441	5009	4827
3442	5011	4826
3443	5012	4824
3444	5014	4823
3445	5015	4822
3446	5017	4821
3447	5019	4819
3448	5020	4818
3449	5021	4816
3450	5024	4815
3451	5025	4814
3452	5027	4813
3453	5028	4811
3454	5030	4810
3455	5032	4809
3456	5034	4809
3457	5036	4807
3458	5037	4806
3459	5039	4804
3460	5041	4803
3461	5042	4802
3462	5043	4800
3463	5046	4799
3464	5047	4798
3465	5049	4797
3466	5051	4796
3467	5052	4795
3468	5054	4793
3469	5056	4792
3470	5057	4790
3471	5059	4789
3472	5060	4788
3473	5062	4786
3474	5063	4785
3475	5065	4784
3476	5066	4782
3477	5068	4781
3478	5070	4780
3479	5071	4778
3480	5073	4777
3481	5074	4776
3482	5076	4774
3483	5078	4773
3484	5079	4772
3485	5081	4771
3486	5082	4769
3487	5084	4767
3488	5085	4766
3489	5087	4765
3490	5089	4763
3491	5091	4763
3492	5092	4761
3493	5094	4760
3494	5095	4758
3495	5097	4757
3496	5098	4756
3497	5100	4755
3498	5102	4753
3499	5103	4752
3500	5105	4750
3501	5106	4749
3502	5108	4748
3503	5110	4746
3504	5111	4745
3505	5113	4744
3506	5114	4742
3507	5115	4740
3508	5117	4739
3509	5118	4738
3510	5120	4736
3511	5122	4735
3512	5123	4733
3513	5124	4732
3514	5126	4730
3515	5127	4729
3516	5128	4727
3517	5130	4726
3518	5131	4724
3519	5133	4723
3520	5134	4721
3521	5135	4720
3522	5137	4718
3523	5138	4717
3524	5140	4715
3525	5141	4714
3526	5142	4712
3527	5144	4711
3528	5145	4709
3529	5147	4708
3530	5148	4706
3531	5149	4705
3532	5151	4703
3533	5152	4701
3534	5154	4700
3535	5155	4699
3536	5157	4697
3537	5158	4696
3538	5159	4694
3539	5161	4693
3540	5162	4691
3541	5163	4690
3542	5165	4688
3543	5166	4687
3544	5167	4685
3545	5169	4683
3546	5171	4683
3547	5173	4681
3548	5174	4680
3549	5175	4678
3550	5177	4677
3551	5178	4675
3552	5180	4674
3553	5186	4676
3554	5187	4675
3555	5189	4674
3556	5190	4672
3557	5193	4672
3558	5195	4671
3559	5197	4670
3560	5198	4668
3561	5202	4669
3562	5204	4668
3563	5206	4667
3564	5207	4665
3565	5209	4664
3566	5212	4664
3567	5214	4663
3568	5216	4662
3569	5218	4661
3570	5219	4660
3571	5221	4658
3572	5222	4657
3573	5224	4655
3574	5225	4653
3575	5227	4652
3576	5228	4651
3577	5230	4649
3578	5231	4648
3579	5232	4646
3580	5234	4645
3581	5236	4644
3582	5237	4642
3583	5239	4641
3584	5240	4639
3585	5242	4638
3586	5244	4637
3587	5245	4636
3588	5246	4634
3589	5248	4632
3590	5250	4631
3591	5251	4630
3592	5253	4629
3593	5254	4627
3594	5256	4625
3595	5257	4624
3596	5259	4623
3597	5261	4622
3598	5262	4620
3599	5264	4619
3600	5265	4617
3601	5267	4616
3602	5269	4615
3603	5270	4614
3604	5272	4612
3605	5274	4611
3606	5275	4610
3607	5277	4608
3608	5278	4607
3609	5280	4606
3610	5282	4604
3611	5283	4603
3612	5285	4602
3613	5286	4600
3614	5288	4599
3615	5289	4597
3616	5290	4596
3617	5292	4594
3618	5293	4593
3619	5295	4591
3620	5296	4590
3621	5298	4589
3622	5300	4587
3623	5301	4586
3624	5303	4584
3625	5304	4583
3626	5306	4582
3627	5308	4581
3628	5310	4580
3629	5311	4578
3630	5313	4577
3631	5315	4576
3632	5317	4575
3633	5319	4574
3634	5320	4572
3635	5322	4571
3636	5323	4569
3637	5325	4568
3638	5327	4567
3639	5328	4566
3640	5330	4564
3641	5331	4563
3642	5333	4561
3643	5335	4560
3644	5336	4559
3645	5338	4558
3646	5339	4556
3647	5342	4555
3648	5344	4554
3649	5345	4553
3650	5347	4551
3651	5348	4550
3652	5350	4549
3653	5351	4547
3654	5353	4546
3655	5354	4545
3656	5356	4543
3657	5358	4542
3658	5360	4541
3659	5361	4539
3660	5363	4538
3661	5365	4537
3662	5366	4536
3663	5368	4534
3664	5369	4533
3665	5371	4531
3666	5372	4530
3667	5374	4528
3668	5375	4527
3669	5376	4525
3670	5378	4524
3671	5379	4522
3672	5382	4522
3673	5383	4520
3674	5385	4519
3675	5386	4517
3676	5388	4516
3677	5389	4515
3678	5391	4513
3679	5392	4512
3680	5394	4510
3681	5396	4509
3682	5398	4508
3683	5399	4506
3684	5401	4505
3685	5402	4503
3686	5403	4502
3687	5405	4500
3688	5406	4499
3689	5407	4497
3690	5408	4495
3691	5410	4494
3692	5411	4492
3693	5412	4491
3694	5414	4489
3695	5415	4488
3696	5416	4486
3697	5418	4484
3698	5420	4484
3699	5421	4482
3700	5423	4480
3701	5424	4479
3702	5426	4478
3703	5427	4476
3704	5428	4475
3705	5430	4473
3706	5432	4472
3707	5433	4470
3708	5434	4469
3709	5436	4467
3710	5437	4466
3711	5439	4464
3712	5440	4463
3713	5441	4461
3714	5443	4460
3715	5444	4458
3716	5445	4456
3717	5447	4455
3718	5448	4453
3719	5450	4453
3720	5452	4451
3721	5454	4450
3722	5456	4449
3723	5457	4447
3724	5459	4446
3725	5460	4445
3726	5462	4443
3727	5463	4442
3728	5464	4440
3729	5466	4438
3730	5467	4437
3731	5468	4435
3732	5470	4434
3733	5471	4432
3734	5472	4431
3735	5474	4429
3736	5476	4428
3737	5477	4426
3738	5479	4425
3739	5480	4424
3740	5482	4422
3741	5483	4420
3742	5484	4419
3743	5486	4417
3744	5487	4416
3745	5489	4414
3746	5490	4413
3747	5491	4412
3748	5493	4410
3749	5494	4408
3750	5496	4407
3751	5497	4405
3752	5499	4404
3753	5500	4402
3754	5502	4401
3755	5503	4400
3756	5505	4398
3757	5507	4398
3758	5508	4396
3759	5510	4394
3760	5511	4393
3761	5513	4392
3762	5514	4390
3763	5516	4389
3764	5517	4387
3765	5518	4385
3766	5520	4384
3767	5521	4383
3768	5523	4381
3769	5525	4380
3770	5527	4379
3771	5528	4377
3772	5530	4376
3773	5531	4374
3774	5532	4373
3775	5533	4371
3776	5535	4370
3777	5537	4369
3778	5539	4368
3779	5541	4367
3780	5542	4365
3781	5544	4364
3782	5546	4362
3783	5547	4361
3784	5549	4360
3785	5551	4359
3786	5553	4358
3787	5554	4356
3788	5556	4355
3789	5558	4354
3790	5560	4353
3791	5561	4351
3792	5563	4350
3793	5565	4349
3794	5566	4347
3795	5568	4346
3796	5570	4345
3797	5571	4343
3798	5573	4342
3799	5575	4341
3800	5577	4340
3801	5578	4338
3802	5580	4337
3803	5581	4336
3804	5583	4334
3805	5585	4333
3806	5586	4332
3807	5588	4330
3808	5589	4329
3809	5591	4327
3810	5592	4326
3811	5594	4324
3812	5595	4323
3813	5596	4321
3814	5598	4320
3815	5599	4318
3816	5601	4317
3817	5602	4315
3818	5603	4314
3819	5605	4312
3820	5607	4311
3821	5608	4309
3822	5609	4308
3823	5611	4306
3824	5612	4305
3825	5613	4303
3826	5615	4302
3827	5617	4301
3828	5619	4299
3829	5621	4298
3830	5622	4297
3831	5624	4295
3832	5625	4294
3833	5627	4293
3834	5629	4291
3835	5630	4290
3836	5632	4289
3837	5633	4287
3838	5634	4285
3839	5636	4284
3840	5637	4283
3841	5639	4281
3842	5640	4280
3843	5641	4278
3844	5643	4276
3845	5644	4275
3846	5646	4273
3847	5647	4272
3848	5649	4271
3849	5650	4269
3850	5651	4267
3851	5653	4266
3852	5655	4265
3853	5657	4264
3854	5658	4262
3855	5659	4260
3856	5661	4259
3857	5662	4257
3858	5664	4256
3859	5665	4255
3860	5667	4253
3861	5668	4252
3862	5669	4250
3863	5671	4249
3864	5673	4247
3865	5674	4246
3866	5676	4245
3867	5677	4243
3868	5679	4242
3869	5680	4240
3870	5681	4238
3871	5683	4237
3872	5684	4235
3873	5685	4234
3874	5687	4232
3875	5688	4231
3876	5689	4229
3877	5691	4227
3878	5692	4226
3879	5693	4224
3880	5694	4223
3881	5696	4221
3882	5697	4219
3883	5698	4218
3884	5700	4217
3885	5702	4215
3886	5703	4214
3887	5705	4212
3888	5706	4211
3889	5707	4209
3890	5708	4208
3891	5710	4206
3892	5711	4204
3893	5712	4203
3894	5713	4201
3895	5715	4199
3896	5716	4198
3897	5718	4197
3898	5719	4195
3899	5721	4194
3900	5723	4193
3901	5724	4191
3902	5725	4189
3903	5727	4188
3904	5729	4187
3905	5731	4186
3906	5732	4184
3907	5733	4182
3908	5734	4181
3909	5736	4179
3910	5738	4178
3911	5739	4176
3912	5740	4175
3913	5741	4173
3914	5743	4172
3915	5744	4170
3916	5746	4169
3917	5747	4167
3918	5748	4165
3919	5749	4164
3920	5751	4162
3921	5752	4161
3922	5753	4159
3923	5755	4157
3924	5756	4156
3925	5757	4154
3926	5758	4153
3927	5760	4151
3928	5762	4150
3929	5763	4148
3930	5765	4147
3931	5766	4145
3932	5767	4144
3933	5769	4142
3934	5770	4141
3935	5771	4139
3936	5773	4138
3937	5774	4136
3938	5775	4134
3939	5777	4133
3940	5778	4131
3941	5779	4130
3942	5781	4128
3943	5782	4127
3944	5783	4125
3945	5784	4123
3946	5786	4122
3947	5787	4120
3948	5788	4119
3949	5790	4117
3950	5791	4115
3951	5792	4114
3952	5793	4112
3953	5795	4111
3954	5796	4109
3955	5797	4107
3956	5799	4106
3957	5800	4104
3958	5801	4103
3959	5803	4101
3960	5804	4100
3961	5805	4098
3962	5807	4097
3963	5808	4095
3964	5810	4094
3965	5811	4092
3966	5813	4091
3967	5814	4090
3968	5816	4088
3969	5817	4086
3970	5818	4085
3971	5820	4083
3972	5821	4082
3973	5823	4080
3974	5824	4079
3975	5825	4077
3976	5827	4076
3977	5828	4074
3978	5829	4073
3979	5830	4071
3980	5832	4070
3981	5834	4068
3982	5835	4067
3983	5837	4065
3984	5838	4064
3985	5839	4062
3986	5841	4061
3987	5842	4059
3988	5844	4058
3989	5845	4056
3990	5847	4055
3991	5848	4053
3992	5849	4052
3993	5850	4050
3994	5852	4048
3995	5853	4047
3996	5855	4045
3997	5856	4044
3998	5858	4043
3999	5860	4042
4000	5861	4040
4001	5862	4038
4002	5864	4037
4003	5865	4035
4004	5866	4034
4005	5868	4033
4006	5870	4031
4007	5871	4030
4008	5873	4028
4009	5874	4027
4010	5875	4025
4011	5877	4024
4012	5878	4022
4013	5880	4021
4014	5882	4019
4015	5883	4018
4016	5884	4016
4017	5885	4015
4018	5887	4013
4019	5888	4012
4020	5889	4010
4021	5891	4008
4022	5892	4007
4023	5893	4005
4024	5894	4004
4025	5896	4002
4026	5897	4000
4027	5899	3999
4028	5901	3998
4029	5902	3996
4030	5903	3995
4031	5904	3993
4032	5906	3992
4033	5907	3990
4034	5908	3989
4035	5910	3987
4036	5911	3985
4037	5912	3984
4038	5914	3982
4039	5915	3981
4040	5916	3979
4041	5918	3978
4042	5919	3976
4043	5921	3975
4044	5923	3974
4045	5924	3972
4046	5926	3971
4047	5927	3969
4048	5928	3968
4049	5930	3966
4050	5931	3965
4051	5935	3965
4052	5937	3963
4053	5938	3962
4054	5939	3960
4055	5941	3959
4056	5942	3957
4057	5943	3956
4058	5944	3954
4059	5946	3952
4060	5947	3951
4061	5948	3949
4062	5949	3947
4063	5950	3946
4064	5952	3944
4065	5953	3943
4066	5955	3941
4067	5956	3940
4068	5957	3938
4069	5959	3937
4070	5960	3935
4071	5962	3934
4072	5963	3932
4073	5964	3930
4074	5965	3929
4075	5967	3927
4076	5968	3926
4077	5969	3924
4078	5971	3923
4079	5972	3921
4080	5974	3920
4081	5975	3918
4082	5976	3917
4083	5978	3915
4084	5979	3914
4085	5981	3912
4086	5982	3911
4087	5983	3909
4088	5985	3908
4089	5986	3906
4090	5987	3905
4091	5989	3903
4092	5990	3901
4093	5991	3900
4094	5992	3898
4095	5994	3897
4096	5996	3896
4097	5997	3894
4098	5999	3893
4099	6001	3891
4100	6002	3890
4101	6004	3889
4102	6009	3889
4103	6010	3888
4104	6012	3887
4105	6013	3885
4106	6017	3885
4107	6019	3884
4108	6021	3883
4109	6022	3881
4110	6024	3880
4111	6026	3879
4112	6027	3877
4113	6028	3876
4114	6030	3874
4115	6031	3873
4116	6032	3871
4117	6034	3869
4118	6035	3868
4119	6036	3866
4120	6038	3865
4121	6039	3863
4122	6040	3862
4123	6042	3860
4124	6043	3859
4125	6045	3857
4126	6046	3856
4127	6047	3854
4128	6049	3853
4129	6050	3851
4130	6051	3849
4131	6053	3848
4132	6054	3846
4133	6056	3845
4134	6057	3844
4135	6059	3842
4136	6060	3841
4137	6061	3839
4138	6063	3837
4139	6064	3836
4140	6066	3835
4141	6067	3833
4142	6068	3832
4143	6070	3830
4144	6072	3829
4145	6073	3827
4146	6074	3826
4147	6076	3824
4148	6078	3823
4149	6079	3822
4150	6081	3820
4151	6082	3819
4152	6083	3817
4153	6085	3816
4154	6086	3814
4155	6088	3813
4156	6090	3812
4157	6091	3810
4158	6093	3809
4159	6094	3807
4160	6095	3805
4161	6097	3804
4162	6098	3802
4163	6099	3801
4164	6101	3800
4165	6102	3798
4166	6104	3797
4167	6105	3795
4168	6107	3794
4169	6108	3792
4170	6110	3791
4171	6111	3789
4172	6113	3788
4173	6115	3787
4174	6117	3786
4175	6118	3784
4176	6120	3783
4177	6121	3781
4178	6122	3780
4179	6124	3778
4180	6125	3777
4181	6126	3775
4182	6128	3773
4183	6129	3772
4184	6131	3770
4185	6132	3769
4186	6133	3767
4187	6135	3766
4188	6136	3764
4189	6138	3763
4190	6139	3762
4191	6141	3760
4192	6142	3759
4193	6143	3757
4194	6145	3755
4195	6146	3754
4196	6147	3752
4197	6149	3751
4198	6150	3749
4199	6151	3748
4200	6153	3746
4201	6154	3745
4202	6156	3743
4203	6157	3742
4204	6158	3740
4205	6159	3738
4206	6161	3737
4207	6162	3735
4208	6164	3734
4209	6165	3732
4210	6166	3731
4211	6168	3730
4212	6169	3728
4213	6171	3727
4214	6172	3725
4215	6173	3723
4216	6175	3722
4217	6176	3721
4218	6178	3719
4219	6179	3717
4220	6180	3716
4221	6182	3715
4222	6184	3713
4223	6185	3712
4224	6186	3710
4225	6188	3709
4226	6189	3707
4227	6191	3706
4228	6192	3704
4229	6193	3703
4230	6195	3701
4231	6197	3700
4232	6198	3699
4233	6200	3697
4234	6201	3695
4235	6202	3694
4236	6204	3693
4237	6205	3691
4238	6207	3690
4239	6208	3688
4240	6210	3687
4241	6212	3685
4242	6213	3684
4243	6215	3683
4244	6216	3681
4245	6218	3680
4246	6219	3678
4247	6221	3677
4248	6222	3676
4249	6224	3674
4250	6225	3673
4251	6227	3671
4252	6228	3670
4253	6230	3668
4254	6232	3667
4255	6234	3666
4256	6236	3665
4257	6238	3664
4258	6240	3663
4259	6242	3662
4260	6244	3660
4261	6247	3660
4262	6249	3658
4263	6251	3657
4264	6252	3656
4265	6254	3654
4266	6256	3653
4267	6258	3652
4268	6260	3651
4269	6262	3650
4270	6263	3648
4271	6265	3647
4272	6268	3647
4273	6270	3645
4274	6272	3644
4275	6274	3643
4276	6276	3642
4277	6277	3640
4278	6279	3639
4279	6281	3638
4280	6283	3637
4281	6284	3635
4282	6286	3634
4283	6288	3633
4284	6289	3631
4285	6291	3629
4286	6292	3628
4287	6294	3627
4288	6296	3626
4289	6298	3624
4290	6299	3623
4291	6301	3621
4292	6302	3620
4293	6304	3619
4294	6306	3617
4295	6307	3616
4296	6309	3614
4297	6310	3613
4298	6312	3612
4299	6313	3610
4300	6315	3609
4301	6316	3607
4302	6317	3606
4303	6319	3604
4304	6321	3603
4305	6323	3602
4306	6324	3600
4307	6326	3599
4308	6327	3597
4309	6329	3596
4310	6330	3594
4311	6331	3593
4312	6333	3591
4313	6334	3590
4314	6336	3588
4315	6337	3587
4316	6339	3586
4317	6340	3584
4318	6342	3582
4319	6344	3581
4320	6345	3580
4321	6346	3578
4322	6348	3577
4323	6349	3575
4324	6351	3574
4325	6352	3572
4326	6354	3571
4327	6355	3569
4328	6356	3568
4329	6358	3566
4330	6359	3565
4331	6360	3563
4332	6362	3562
4333	6363	3560
4334	6365	3559
4335	6367	3558
4336	6368	3556
4337	6370	3555
4338	6371	3553
4339	6372	3551
4340	6374	3550
4341	6375	3548
4342	6376	3547
4343	6378	3545
4344	6379	3544
4345	6380	3542
4346	6382	3541
4347	6383	3539
4348	6385	3538
4349	6386	3536
4350	6387	3535
4351	6389	3533
4352	6390	3532
4353	6392	3530
4354	6393	3529
4355	6394	3527
4356	6396	3526
4357	6397	3524
4358	6398	3523
4359	6400	3521
4360	6401	3520
4361	6403	3518
4362	6405	3517
4363	6407	3516
4364	6408	3514
4365	6410	3513
4366	6412	3512
4367	6413	3510
4368	6414	3509
4369	6416	3507
4370	6417	3506
4371	6418	3504
4372	6420	3503
4373	6421	3501
4374	6423	3500
4375	6424	3498
4376	6426	3497
4377	6427	3495
4378	6429	3494
4379	6430	3492
4380	6432	3491
4381	6433	3490
4382	6435	3488
4383	6436	3487
4384	6437	3485
4385	6439	3483
4386	6440	3482
4387	6442	3481
4388	6443	3479
4389	6445	3478
4390	6446	3476
4391	6448	3475
4392	6449	3473
4393	6450	3472
4394	6452	3470
4395	6453	3469
4396	6455	3467
4397	6456	3466
4398	6457	3464
4399	6459	3462
4400	6460	3461
4401	6462	3460
4402	6464	3458
4403	6465	3457
4404	6467	3456
4405	6469	3455
4406	6471	3453
4407	6473	3452
4408	6475	3451
4409	6476	3449
4410	6477	3448
4411	6479	3446
4412	6480	3445
4413	6482	3443
4414	6484	3442
4415	6485	3441
4416	6486	3439
4417	6488	3438
4418	6490	3436
4419	6491	3435
4420	6492	3433
4421	6494	3432
4422	6495	3430
4423	6496	3429
4424	6498	3427
4425	6499	3426
4426	6500	3424
4427	6502	3422
4428	6503	3421
4429	6505	3420
4430	6507	3418
4431	6508	3417
4432	6510	3415
4433	6511	3414
4434	6513	3413
4435	6514	3411
4436	6516	3410
4437	6517	3408
4438	6519	3407
4439	6521	3405
4440	6522	3404
4441	6523	3402
4442	6525	3401
4443	6526	3399
4444	6528	3398
4445	6530	3397
4446	6531	3395
4447	6533	3394
4448	6535	3393
4449	6536	3391
4450	6538	3390
4451	6539	3388
4452	6540	3387
4453	6542	3385
4454	6543	3384
4455	6544	3382
4456	6546	3381
4457	6548	3380
4458	6549	3378
4459	6551	3377
4460	6553	3375
4461	6555	3374
4462	6556	3373
4463	6558	3371
4464	6559	3370
4465	6561	3368
4466	6563	3367
4467	6564	3366
4468	6566	3364
4469	6568	3363
4470	6569	3362
4471	6571	3360
4472	6573	3359
4473	6574	3357
4474	6576	3356
4475	6578	3355
4476	6579	3353
4477	6581	3352
4478	6583	3351
4479	6584	3349
4480	6586	3348
4481	6588	3346
4482	6589	3345
4483	6590	3343
4484	6592	3342
4485	6594	3341
4486	6595	3339
4487	6597	3338
4488	6598	3336
4489	6599	3335
4490	6601	3333
4491	6603	3332
4492	6604	3331
4493	6606	3329
4494	6607	3328
4495	6609	3326
4496	6611	3325
4497	6612	3323
4498	6613	3322
4499	6615	3320
4500	6617	3319
4501	6619	3318
4502	6620	3317
4503	6622	3315
4504	6623	3314
4505	6625	3312
4506	6627	3311
4507	6628	3309
4508	6630	3308
4509	6631	3306
4510	6633	3305
4511	6634	3304
4512	6636	3302
4513	6637	3301
4514	6639	3299
4515	6640	3298
4516	6642	3297
4517	6644	3295
4518	6646	3294
4519	6648	3293
4520	6650	3292
4521	6652	3290
4522	6653	3289
4523	6655	3288
4524	6657	3286
4525	6658	3285
4526	6660	3284
4527	6662	3282
4528	6664	3281
4529	6666	3280
4530	6668	3279
4531	6669	3277
4532	6671	3276
4533	6672	3274
4534	6674	3273
4535	6676	3271
4536	6677	3270
4537	6679	3269
4538	6681	3267
4539	6683	3266
4540	6685	3265
4541	6687	3264
4542	6688	3262
4543	6691	3261
4544	6692	3260
4545	6695	3259
4546	6696	3257
4547	6698	3256
4548	6700	3255
4549	6702	3253
4550	6703	3252
4551	6704	3250
4552	6706	3249
4553	6708	3248
4554	6710	3246
4555	6711	3245
4556	6713	3243
4557	6715	3242
4558	6717	3241
4559	6718	3239
4560	6719	3238
4561	6721	3236
4562	6723	3235
4563	6724	3234
4564	6726	3232
4565	6727	3231
4566	6729	3229
4567	6730	3228
4568	6732	3227
4569	6734	3225
4570	6735	3224
4571	6737	3222
4572	6738	3221
4573	6740	3219
4574	6742	3218
4575	6743	3217
4576	6745	3215
4577	6747	3214
4578	6749	3213
4579	6750	3211
4580	6751	3210
4581	6753	3208
4582	6755	3207
4583	6757	3206
4584	6758	3204
4585	6760	3203
4586	6762	3201
4587	6763	3200
4588	6765	3199
4589	6767	3198
4590	6769	3196
4591	6770	3195
4592	6772	3193
4593	6774	3192
4594	6776	3191
4595	6777	3189
4596	6779	3188
4597	6780	3186
4598	6782	3185
4599	6783	3184
4600	6785	3182
4601	6787	3181
4602	6789	3180
4603	6791	3179
4604	6793	3177
4605	6794	3176
4606	6797	3175
4607	6798	3173
4608	6800	3172
4609	6802	3170
4610	6803	3169
4611	6805	3168
4612	6807	3166
4613	6809	3165
4614	6810	3164
4615	6813	3162
4616	6814	3161
4617	6816	3160
4618	6818	3158
4619	6819	3157
4620	6827	3159
4621	6829	3157
4622	6831	3156
4623	6832	3154
4624	6834	3153
4625	6836	3152
4626	6838	3151
4627	6840	3149
4628	6841	3148
4629	6843	3146
4630	6844	3145
4631	6846	3143
4632	6848	3142
4633	6850	3141
4634	6851	3139
4635	6853	3138
4636	6855	3137
4637	6856	3135
4638	6858	3134
4639	6859	3132
4640	6861	3131
4641	6863	3130
4642	6865	3129
4643	6867	3127
4644	6869	3126
4645	6871	3125
4646	6873	3123
4647	6874	3122
4648	6876	3121
4649	6878	3119
4650	6881	3118
4651	6883	3117
4652	6884	3116
4653	6886	3114
4654	6888	3113
4655	6890	3112
4656	6892	3110
4657	6893	3109
4658	6895	3107
4659	6896	3106
4660	6898	3105
4661	6900	3103
4662	6902	3102
4663	6903	3101
4664	6905	3099
4665	6907	3098
4666	6908	3096
4667	6910	3095
4668	6912	3094
4669	6913	3092
4670	6915	3091
4671	6916	3089
4672	6918	3088
4673	6920	3087
4674	6921	3085
4675	6923	3084
4676	6925	3082
4677	6927	3081
4678	6928	3080
4679	6929	3078
4680	6931	3077
4681	6932	3075
4682	6934	3074
4683	6935	3072
4684	6937	3071
4685	6938	3069
4686	6940	3068
4687	6941	3066
4688	6943	3065
4689	6944	3063
4690	6945	3061
4691	6947	3060
4692	6948	3059
4693	6950	3057
4694	6951	3055
4695	6952	3054
4696	6954	3052
4697	6955	3051
4698	6956	3049
4699	6958	3048
4700	6959	3046
4701	6961	3045
4702	6963	3044
4703	6965	3042
4704	6966	3041
4705	6968	3039
4706	6970	3038
4707	7010	3053
4708	7011	3052
4709	7013	3051
4710	7015	3049
4711	7016	3048
4712	7018	3046
4713	7020	3045
4714	7021	3043
4715	7022	3042
4716	7024	3040
4717	7025	3039
4718	7027	3037
4719	7028	3036
4720	7029	3034
4721	7031	3033
4722	7032	3031
4723	7034	3030
4724	7035	3028
4725	7037	3027
4726	7038	3025
4727	7040	3024
4728	7041	3022
4729	7043	3021
4730	7045	3020
4731	7047	3018
4732	7048	3017
4733	7050	3015
4734	7053	3014
4735	7054	3013
4736	7055	3011
4737	7057	3010
4738	7058	3008
4739	7060	3007
4740	7062	3006
4741	7063	3004
4742	7065	3003
4743	7068	3002
4744	7069	3000
4745	7071	2999
4746	7073	2998
4747	7075	2996
4748	7078	2995
4749	7080	2994
4750	7082	2993
4751	7084	2992
4752	7085	2990
4753	7087	2989
4754	7089	2987
4755	7091	2986
4756	7093	2985
4757	7097	2984
4758	7099	2983
4759	7101	2982
4760	7103	2980
4761	7105	2979
4762	7106	2978
4763	7108	2976
4764	7110	2975
4765	7112	2974
4766	7114	2972
4767	7148	2984
4768	7160	2988
4769	7162	2986
4770	7164	2985
4771	7172	2986
4772	7174	2985
4773	7175	2983
4774	7177	2982
4775	7178	2980
4776	7179	2978
4777	7181	2977
4778	7182	2975
4779	7184	2974
4780	7185	2972
4781	7187	2971
4782	7188	2969
4783	7190	2968
4784	7192	2967
4785	7193	2965
4786	7195	2964
4787	7197	2962
4788	7198	2961
4789	7199	2959
4790	7202	2958
4791	7203	2956
4792	7205	2955
4793	7206	2953
4794	7208	2952
4795	7210	2951
4796	7212	2949
4797	7213	2948
4798	7215	2946
4799	7217	2945
4800	7219	2944
4801	7220	2942
4802	7221	2941
4803	7223	2939
4804	7225	2938
4805	7227	2937
4806	7229	2935
4807	7230	2933
4808	7232	2932
4809	7233	2931
4810	7235	2929
4811	7236	2928
4812	7238	2926
4813	7239	2925
4814	7241	2923
4815	7242	2922
4816	7244	2920
4817	7246	2919
4818	7247	2917
4819	7250	2916
4820	7251	2915
4821	7253	2913
4822	7254	2912
4823	7256	2910
4824	7258	2909
4825	7260	2908
4826	7261	2906
4827	7263	2905
4828	7266	2904
4829	7268	2902
4830	7269	2901
4831	7271	2899
4832	7274	2898
4833	7276	2897
4834	7277	2896
4835	7279	2894
4836	7282	2893
4837	7284	2892
4838	7285	2890
4839	7287	2889
4840	7290	2888
4841	7292	2887
4842	7293	2885
4843	7295	2884
4844	7296	2882
4845	7298	2881
