iter	Logloss
2924	0.412639217
2925	0.4126392029
2926	0.4126391817
2927	0.4124397702
2928	0.4124301496
2929	0.4123942651
2930	0.4123942619
2931	0.4123942541
2932	0.4123942306
2933	0.4123941971
2934	0.412394155
2935	0.4123675239
2936	0.4123676369
2937	0.4123676063
2938	0.4123675717
2939	0.412367702
2940	0.412362672
2941	0.4123626646
2942	0.4123626515
2943	0.4123626528
2944	0.4123626867
2945	0.4123626206
2946	0.4123580903
2947	0.4123581334
2948	0.4123581185
2949	0.4123240109
2950	0.4123240064
2951	0.4123239143
2952	0.4123235226
2953	0.4123234697
2954	0.4123234401
2955	0.4123234139
2956	0.4123234637
2957	0.412323452
2958	0.4123232917
2959	0.4123233427
2960	0.4123232724
2961	0.4123233317
2962	0.4123233649
2963	0.4123191785
2964	0.4123192047
2965	0.4123192095
2966	0.4123192082
2967	0.4122945201
2968	0.4122946432
2969	0.4122945572
2970	0.4122943972
2971	0.4122943286
2972	0.4122944682
2973	0.4122943666
2974	0.4122943921
2975	0.4122944001
2976	0.4122943998
2977	0.4122944209
2978	0.4122943715
2979	0.4122942056
2980	0.4122942204
2981	0.4122942593
2982	0.4122942696
2983	0.4122943738
2985	0.4296217427
2986	0.4296030178
2987	0.4296031182
2988	0.4296029872
2989	0.4296030453
2990	0.4296030707
2991	0.4296021521
2992	0.4296020981
2993	0.4296020798
2994	0.4296020625
2995	0.4295971903
2996	0.4295971885
2997	0.4295517388
2998	0.429547834
2999	0.4295466551
3000	0.4295211592
3001	0.4295010071
3002	0.4294805014
3003	0.4294803561
3004	0.4294300787
3005	0.4294302022
3006	0.4293160459
3007	0.4293161577
3008	0.429316092
3009	0.4292045167
3010	0.429204583
3011	0.4292014898
3012	0.4292014608
3013	0.4292014615
3014	0.4292014986
3015	0.4292014951
3016	0.4292015154
3017	0.4292015118
3018	0.4291968267
3019	0.4291968668
3020	0.4291969254
3021	0.4291968062
3022	0.4291968263
3023	0.4291968132
3024	0.4291967892
3025	0.4291967835
3026	0.4291967752
3027	0.4291968137
3028	0.4291934626
3029	0.4290456364
3030	0.4290456116
3031	0.4290455723
3032	0.4290456012
3033	0.4290455978
3034	0.4290456428
3035	0.4290045443
3036	0.4290045851
3037	0.4290045995
3038	0.4290045874
3039	0.4290044616
3040	0.4290044275
3041	0.4290044426
3042	0.4290044061
3043	0.4290044242
3044	0.4290044328
3045	0.4290006943
3046	0.4289938403
3047	0.4289937546
3048	0.4289937698
3049	0.4289939591
3050	0.4289907654
3051	0.4289908483
3052	0.4289907942
3053	0.428984741
3054	0.428894176
3055	0.4288940745
3056	0.428894077
3057	0.4288941568
3058	0.428894145
3059	0.4288911139
3060	0.4288911196
3061	0.4288911513
3062	0.4288911332
3063	0.4288910348
3064	0.4288190928
3065	0.4288191119
3066	0.4288190631
3067	0.4288092139
3068	0.4288090652
3069	0.4288089577
3070	0.4288089696
3071	0.4288089657
3072	0.4288090218
3073	0.4288090403
3074	0.4288090052
3075	0.4288090093
3076	0.4288090331
3077	0.4288090365
3078	0.4288090944
3079	0.4287745203
3080	0.4287745279
3081	0.4287745297
3082	0.4287744221
3083	0.4287744186
3084	0.4287744213
3085	0.4287717529
3086	0.428767114
3087	0.4287670877
3088	0.4287668968
3089	0.4287670013
3090	0.4287303288
3091	0.4287303767
3092	0.4287303263
3093	0.4287294538
3094	0.4287295557
3095	0.4287200704
3096	0.4287200273
3097	0.4287173946
3098	0.4287174196
3099	0.4287174674
3100	0.4286206981
3101	0.428620704
3102	0.428620602
3103	0.4286207104
3104	0.4286206249
3105	0.4286143361
3106	0.428614413
3107	0.4286003634
3108	0.4285451917
3109	0.4285452203
3110	0.4285415954
3111	0.4285415329
3112	0.4285415599
3113	0.4285416062
3114	0.4284924124
3115	0.428464078
3116	0.4284641251
3117	0.4284640394
3118	0.4284639506
3119	0.42846399
3120	0.4284640133
3121	0.428447532
3122	0.4284227337
3123	0.4284226765
3124	0.4284200212
3125	0.4283859174
3126	0.4283859578
3127	0.4283859357
3128	0.4283851362
3129	0.4283680194
3130	0.4282899621
3131	0.428289984
3132	0.4282838798
3133	0.4282839733
3134	0.4282630314
3135	0.4282595403
3136	0.4282594463
3137	0.4282594242
3138	0.4282595088
3139	0.4282437634
3140	0.4282167512
3141	0.4282167853
3142	0.4282143231
3143	0.4282144329
3144	0.4282143953
3145	0.4282142592
3146	0.4282143115
3147	0.428214392
3148	0.4282091678
3149	0.4282091264
3150	0.4282016411
3151	0.428159207
3152	0.4281591592
3153	0.4281591602
3154	0.4281438809
3155	0.4281437621
3156	0.4281437957
3157	0.4280670075
3158	0.4280670386
3159	0.4280108048
3160	0.4280108215
3161	0.4280110057
3162	0.4280101912
3163	0.4280100857
3164	0.4280100006
3165	0.4280100495
3166	0.4280100649
3167	0.4280100677
3168	0.4280048356
3169	0.4279893932
3170	0.4279891781
3171	0.4279889961
3172	0.427989081
3173	0.4279841526
3174	0.4279841115
3175	0.4279840288
3176	0.4279834269
3177	0.4279427228
3178	0.4279394187
3179	0.4279393777
3180	0.4279346376
3181	0.427628442
3182	0.4276284522
3183	0.4276283756
3184	0.4276284079
3185	0.4276283545
3186	0.4276284523
3187	0.4276246909
3188	0.427624035
3189	0.427624103
3190	0.4276240355
3191	0.4276240695
3192	0.4276240119
3193	0.4276238849
3194	0.4276240541
3195	0.4276240239
3196	0.4276239962
3197	0.4276239857
3198	0.4276239932
3199	0.427623994
3200	0.4276240073
3201	0.4276117926
3202	0.4276117406
3203	0.4276117209
3204	0.4276117555
3205	0.4276117567
3206	0.4276117873
3207	0.4276117835
3208	0.4276117738
3209	0.4276118137
3210	0.4276118042
3211	0.4276117951
3212	0.4276117481
3213	0.4276117222
3214	0.4276117158
3215	0.4275678448
3216	0.4275675793
3217	0.427567561
3218	0.427567564
3219	0.4275675908
3220	0.4275675577
3221	0.4275674976
3222	0.4275511733
3223	0.4275511974
3224	0.4275512184
3225	0.4275511503
3226	0.427526157
3227	0.427518494
3228	0.4275185276
3229	0.4275185019
3230	0.4274861577
3231	0.4274861131
3232	0.4274860795
3233	0.4274860685
3234	0.4274860442
3235	0.4274860528
3236	0.42748396
3237	0.4274597478
3238	0.427459705
3239	0.4274598364
3240	0.4274212392
3241	0.4273976037
3242	0.4273975742
3243	0.4273975478
3244	0.427397542
3245	0.4273798415
3246	0.4273799783
3247	0.4273800185
3248	0.4273726308
3249	0.4273669274
3250	0.4273636142
3251	0.427363651
3252	0.427363569
3253	0.4273579641
3254	0.4273525181
3255	0.4273469835
3256	0.4273469715
3257	0.4273438196
3258	0.4273437392
3259	0.4273438218
3260	0.4273438154
3261	0.4273436904
3262	0.4273432022
3263	0.4273356374
3264	0.4273355523
3265	0.4273355575
3266	0.4273355606
3267	0.4273355703
3268	0.4273356261
3269	0.4273355877
3270	0.4273355969
3271	0.4273355384
3272	0.4273355758
3273	0.4273355077
3274	0.4272722332
3275	0.4272103358
3276	0.4272103098
3277	0.4272102797
3278	0.4272097723
3279	0.4272097804
3280	0.4272097637
3281	0.4271926242
3282	0.4271907832
3283	0.427129275
3284	0.4271292289
3285	0.4271196219
3286	0.4271195148
3287	0.4271194728
3288	0.4271195684
3289	0.4270935222
3290	0.4270934949
3291	0.4270935059
3292	0.4270934583
3293	0.4270934705
3294	0.4270935401
3295	0.4270931012
3296	0.4270807763
3297	0.4270808089
3298	0.4270808544
3299	0.4270807252
3300	0.4270807176
3301	0.4270743695
3302	0.4270712504
3303	0.4270713709
3304	0.4270713209
3305	0.4270712979
3306	0.4270708174
3307	0.4270708953
3308	0.4270662643
3309	0.4270383374
3310	0.4270377554
3311	0.4270377684
3312	0.427037816
3313	0.4270377928
3314	0.4270377976
3315	0.4270378181
3316	0.4270345905
3317	0.4270286785
3318	0.4270286408
3319	0.4270284944
3320	0.4270051421
3321	0.4270030719
3322	0.4270031603
3323	0.427003186
3324	0.4270027374
3325	0.4270026484
3326	0.4270026484
3327	0.4270026484
3328	0.4270026484
3329	0.4270026484
3330	0.4270026484
3331	0.4269900365
3332	0.4269594076
3333	0.426959315
3334	0.426959315
3335	0.426959315
3336	0.426959315
3337	0.4269573647
3338	0.4269569062
3339	0.4269568382
3340	0.4269568822
3341	0.4269569304
3342	0.4269326483
3343	0.4269326586
3344	0.4269109023
3345	0.4269109665
3346	0.4269109285
3347	0.4269108874
3348	0.4269108772
3349	0.4269108969
3350	0.4269108874
3351	0.4268817606
3352	0.4268511914
3353	0.4268511681
3354	0.4268433589
3355	0.4268433662
3356	0.4268433525
3357	0.426840201
3358	0.4268402007
3359	0.426840254
3360	0.4268402948
3361	0.4268401847
3362	0.4268401982
3363	0.4268401997
3364	0.426840187
3365	0.42684028
3366	0.4268322131
3367	0.426832248
3368	0.426832092
3369	0.4268321213
3370	0.4268321449
3371	0.4268321408
3372	0.4268321852
3373	0.426831738
3374	0.4268318714
3375	0.4268315978
3376	0.4268288069
3377	0.4268284184
3378	0.4268284593
3379	0.4268284334
3380	0.4268283946
3381	0.4268283213
3382	0.4268283706
3383	0.4268283477
3384	0.4268284072
3385	0.4268283934
3386	0.4268283028
3387	0.426815564
3388	0.4268155587
3389	0.4268102884
3390	0.4268010321
3391	0.4267419874
3392	0.4267420318
3393	0.4267196488
3394	0.4267196506
3395	0.4267190429
3396	0.42671901
3397	0.4267190682
3398	0.4267172929
3399	0.4267172823
3400	0.426717266
3401	0.4267144954
3402	0.4266993769
3403	0.4266731025
3404	0.4266731431
3405	0.4266731485
3406	0.4266731623
3407	0.426673167
3408	0.4266731166
3409	0.426673035
3410	0.4266730941
3411	0.4266731266
3412	0.4266714647
3413	0.4266714615
3414	0.4266715024
3415	0.4266714521
3416	0.4266441268
3417	0.4266348075
3418	0.4266349641
3419	0.4266332014
3420	0.4266332708
3421	0.426633296
3422	0.4266332064
3423	0.4266333585
3424	0.4266332085
3425	0.42663277
3426	0.4266298379
3427	0.4266298803
3428	0.4266299143
3429	0.4266299841
3430	0.426627424
3431	0.4266131642
3432	0.4266097289
3433	0.4266096515
3434	0.4266096593
3435	0.4266082136
3436	0.4265476133
3437	0.4265474344
3438	0.4265457784
3439	0.4265458554
3440	0.4265458375
3441	0.4265454084
3442	0.4265453712
3443	0.4265250765
3444	0.4265250221
3445	0.4265246674
3446	0.426524706
3447	0.4265246479
3448	0.4265246337
3449	0.4265231158
3450	0.4264592307
3451	0.4264592318
3452	0.4264592424
3453	0.426459232
3454	0.4264547028
3455	0.4264547013
3456	0.4264515095
3457	0.4264514597
3458	0.4264514716
3459	0.4264465091
3460	0.4264413269
3461	0.4264412828
3462	0.4264412742
3463	0.4264413393
3464	0.426434349
3465	0.4264343613
3466	0.4264344046
3467	0.4264343727
3468	0.426434374
3469	0.4264340156
3470	0.4264340456
3471	0.4264340909
3472	0.4264341398
3473	0.426434062
3474	0.4264341518
3475	0.4264339981
3476	0.4263271079
3477	0.4262939462
3478	0.4262938905
3479	0.4262940071
3480	0.42629388
3481	0.4262923572
3482	0.4262924311
3483	0.4262923581
3484	0.4262923721
3485	0.4262924317
3486	0.4262924555
3487	0.4262923507
3488	0.4262923051
3489	0.4262922741
3490	0.4262922942
3491	0.4262923323
3492	0.4262923281
3493	0.4262923208
3494	0.4262923205
3495	0.4262923019
3496	0.4262911602
3497	0.4262911603
3498	0.4262911608
3499	0.4262911861
3500	0.4262911675
3501	0.4262911728
3502	0.4262910687
3503	0.426289584
3504	0.4262678024
3505	0.4262677873
3506	0.4262662968
3507	0.4262662526
3508	0.4262663637
3509	0.4262520876
3510	0.4262520887
3511	0.4262408023
3512	0.4262360021
3513	0.4262360407
3514	0.4262359789
3515	0.4262360267
3516	0.4262360584
3517	0.426235924
3518	0.426235906
3519	0.4262358999
3520	0.4262359159
3521	0.4262329042
3522	0.4262247613
3523	0.4262247622
3524	0.4262247661
3525	0.4262247566
3526	0.4262247579
3527	0.4262200169
3528	0.4262174885
3529	0.4262176001
3530	0.426217586
3531	0.4262174897
3532	0.4262174759
3533	0.4262174942
3534	0.4262175213
3535	0.4262175273
3536	0.4262175121
3537	0.4262175262
3538	0.426217615
3539	0.4262175509
3540	0.4262176027
3541	0.4262175324
3542	0.4262153216
3543	0.4262105323
3544	0.4262105505
3545	0.4262105598
3546	0.4261848169
3547	0.4261848006
3548	0.4261834623
3549	0.426182182
3550	0.4261821997
3551	0.4261808962
3552	0.4261809053
3553	0.4261681807
3554	0.4261681053
3555	0.4261681209
3556	0.4261681818
3557	0.4261681908
3558	0.4261681578
3559	0.426168065
3560	0.4261680517
3561	0.4261680792
3562	0.4261681216
3563	0.4261677628
3564	0.4261608599
3565	0.4261597182
3566	0.4261596263
3567	0.4261551851
3568	0.4261429824
3569	0.4261390964
3570	0.4261391501
3571	0.426139123
3572	0.4261370256
3573	0.4261369549
3574	0.4261161798
3575	0.4261161759
3576	0.4261133096
3577	0.4261133154
3578	0.4261133117
3579	0.4261087897
3580	0.4261082775
3581	0.4260876803
3582	0.4260876791
3583	0.4260876626
3584	0.4260877054
3585	0.4260831585
3586	0.4260831269
3587	0.4260658867
3588	0.4260613203
3589	0.4260613366
3590	0.4260411257
3591	0.4260365755
3592	0.4260364531
3593	0.4260364642
3594	0.4260364722
3595	0.4260364661
3596	0.4260364724
3597	0.4260321564
3598	0.4260321619
3599	0.4260294623
3600	0.4260294381
3601	0.42600393
3602	0.4260039291
3603	0.4260018075
3604	0.4259897983
3605	0.4259885792
3606	0.4259886102
3607	0.425988704
3608	0.4259699799
3609	0.4259655652
3610	0.4259655513
3611	0.4259654143
3612	0.4259595037
3613	0.4259595452
3614	0.4259595498
3615	0.4259594892
3616	0.425955197
3617	0.4259550983
3618	0.4259550995
3619	0.4259550431
3620	0.4259548911
3621	0.4259548604
3622	0.4259549003
3623	0.4259549186
3624	0.4259550144
3625	0.4259549626
3626	0.4259029179
3627	0.4259028052
3628	0.4259027617
3629	0.4259028838
3630	0.4259029207
3631	0.4259029068
3632	0.4259028664
3633	0.4259028176
3634	0.4259028377
3635	0.4259026186
3636	0.4259027962
3637	0.425902614
3638	0.4257225572
3639	0.4257225916
3640	0.4257210413
3641	0.4257167746
3642	0.4257168622
3643	0.4257167453
3644	0.4257064659
3645	0.4257065598
3646	0.425706558
3647	0.4255217801
3648	0.4254148762
3649	0.4253968896
3650	0.4253969369
3651	0.4253463755
3652	0.4252994437
3653	0.4252994283
3654	0.4252993889
3655	0.4252994723
3656	0.4252993174
3657	0.4252626304
3658	0.4252626873
3659	0.4252533609
3660	0.4252533714
3661	0.4252533905
3662	0.4252534056
3663	0.4252533237
3664	0.4252533389
3665	0.4252533613
3666	0.4252532111
3667	0.425253318
3668	0.4252533836
3669	0.4252533218
3670	0.4252522635
3671	0.425250231
3672	0.4252330221
3673	0.42522893
3674	0.4252240323
3675	0.4252239655
3676	0.4252239819
3677	0.4251957832
3678	0.4251958754
3679	0.4251933916
3680	0.4251933143
3681	0.4251933148
3682	0.425189572
3683	0.425172463
3684	0.4251700999
3685	0.4251700113
3686	0.4251416321
3687	0.4251301215
3688	0.4251301005
3689	0.4251262997
3690	0.4251023477
3691	0.4251022637
3692	0.4251022946
3693	0.4250938844
3694	0.4250899525
3695	0.4250889176
3696	0.4250889726
3697	0.4250889392
3698	0.425080196
3699	0.4250796256
3700	0.4250796231
3701	0.4250797005
3702	0.4250370869
3703	0.4250371559
3704	0.4250371697
3705	0.4250371339
3706	0.425037116
3707	0.425037222
3708	0.4250371845
3709	0.4250371131
3710	0.425037115
3711	0.4250371931
3712	0.4250370518
3713	0.4250332461
3714	0.4250331377
3715	0.4250332253
3716	0.4250332145
3717	0.4250332258
3718	0.425033282
3719	0.425033253
3720	0.4250332069
3721	0.4250332436
3722	0.4250097337
3723	0.4250072961
3724	0.4250065079
3725	0.4250064826
3726	0.4250063787
3727	0.4250063752
3728	0.4250056004
3729	0.4250055186
3730	0.4250055281
3731	0.425005498
3732	0.4250055122
3733	0.4250055355
3734	0.4250055971
3735	0.4250055844
3736	0.4250056545
3737	0.4250056162
3738	0.4249826311
3739	0.4249825683
3740	0.4249787984
3741	0.4249787479
3742	0.4249787089
3743	0.4249503529
3744	0.4249504145
3745	0.4249502525
3746	0.4249502948
3747	0.4249426464
3748	0.4249426079
3749	0.4249425213
3750	0.4249425091
3751	0.4249426435
3752	0.424942638
3753	0.4249254928
3754	0.4249255392
3755	0.4249239769
3756	0.4249071485
3757	0.4248845703
3758	0.4248845032
3759	0.424881256
3760	0.4248812362
3761	0.4248806993
3762	0.4248806961
3763	0.4248807101
3764	0.4248806785
3765	0.42488045
3766	0.4248752812
3767	0.4248641492
3768	0.4248480104
3769	0.424848047
3770	0.4247592525
3771	0.4247593164
3772	0.4247592319
3773	0.4247335238
3774	0.4247334513
3775	0.424733388
3776	0.424729561
3777	0.4246298968
3778	0.4246298219
3779	0.4246298391
3780	0.4246298795
3781	0.4246299123
3782	0.4246298654
3783	0.424627587
3784	0.4246276094
3785	0.4246276125
3786	0.4246275261
3787	0.4246275279
3788	0.4246237345
3789	0.424623759
3790	0.4246236628
3791	0.4246236369
3792	0.4246236521
3793	0.4246208128
3794	0.4246201266
3795	0.4246186935
3796	0.4246149705
3797	0.4245932
3798	0.4245931955
3799	0.4245717149
3800	0.424571667
3801	0.4245716417
3802	0.4245610101
3803	0.4245590854
3804	0.4245512568
3805	0.4245513075
3806	0.4245512538
3807	0.4245512734
3808	0.4245211084
3809	0.4245210686
3810	0.4245208267
3811	0.4245077281
3812	0.4244866571
3813	0.4244859226
3814	0.4244503145
3815	0.4244466758
3816	0.4244308656
3817	0.4244102218
3818	0.4244101605
3819	0.4243946355
3820	0.4243945858
3821	0.4243880505
3822	0.4243880609
3823	0.424388042
3824	0.4243848175
3825	0.4243848153
3826	0.4243849681
3827	0.4243611062
3828	0.4243610668
3829	0.4243507655
3830	0.4243506388
3831	0.4243507387
3832	0.4243506934
3833	0.4243506106
3834	0.4243471943
3835	0.4243397902
3836	0.4243397925
3837	0.4243398255
3838	0.424339801
3839	0.4243217763
3840	0.424321773
3841	0.424321753
3842	0.4243216054
3843	0.4243216453
3844	0.4243216132
3845	0.4243216586
3846	0.4243216703
3847	0.4243150436
3848	0.4243150715
3849	0.4243150386
3850	0.4243150356
3851	0.4242996527
3852	0.4242958603
3853	0.4242959227
3854	0.4242959494
3855	0.4242940403
3856	0.4242940898
3857	0.424293927
3858	0.4242940118
3859	0.4242939892
3860	0.4242896742
3861	0.4242896982
3862	0.4242896099
3863	0.424289639
3864	0.424289599
3865	0.4242888133
3866	0.4242887929
3867	0.4242888002
3868	0.4242888073
3869	0.4242887439
3870	0.4242889094
3871	0.4242888764
3872	0.4242772818
3873	0.4242569695
3874	0.4242570182
3875	0.4241924056
3876	0.4241923887
3877	0.4241875981
3878	0.4241875827
3879	0.4241875977
3880	0.424187565
3881	0.424187412
3882	0.4241874151
3883	0.4241874398
3884	0.4241873566
3885	0.424148852
3886	0.4241488608
3887	0.4241465444
3888	0.4241465491
3889	0.424146612
3890	0.4241464546
3891	0.4241464891
3892	0.4241464535
3893	0.4241464834
3894	0.4241464995
3895	0.4241464573
3896	0.4241464376
3897	0.4241464839
3898	0.4241464785
3899	0.4241464195
3900	0.4241463166
3901	0.424146308
3902	0.4241463562
3903	0.4241463861
3904	0.4241464625
3905	0.4241464149
3906	0.4241463868
3907	0.4241463783
3908	0.4241463364
3909	0.4241463322
393908	0.410258433913909	0.41025843913910	0.41025843913	0.4241430792
3913912	0.410258348
3913	0.410258431393914	0.410215995393915	0.410215990393916	0.410216015393917	0.410216043393918	0.4102153553921	0.4240898122
3922	0.4240893782
3923	0.424089376
3924	0.4240893383
3925	0.4240893327
3926	0.4240893486
3927	0.4240875492
3928	0.4240875151
3929	0.4240807973
3930	0.4240657683
3931	0.4240623077
3932	0.4240289127
3933	0.4240268415
3934	0.4240267196
3935	0.4240239796
3936	0.4240240882
3937	0.4240240297
3938	0.42402395
3939	0.4240239557
3940	0.4240198176
3941	0.4240198456
3942	0.4240197896
3943	0.4240197738
3944	0.4240197628
3945	0.424019012
3946	0.424015356
3947	0.4240140087
3948	0.4239599833
3949	0.4239523719
3950	0.4239525251
3951	0.4239353773
3952	0.4239353208
3953	0.4239353397
3954	0.4239321106
3955	0.4239321384
3956	0.4239321535
3957	0.4239321627
3958	0.4238907233
3959	0.4238907208
3960	0.4238906477
3961	0.4238907089
3962	0.4238895024
3963	0.4238895422
3964	0.4238894294
3965	0.4238894694
3966	0.4238694037
3967	0.423863276
3968	0.4238632485
3969	0.4238624028
3970	0.4238624278
3971	0.4238623456
3972	0.423862337
3973	0.4238623512
3974	0.4238623447
3975	0.4238623376
3976	0.4238588629
3977	0.4238545281
3978	0.423854592
3979	0.4238545003
3980	0.423854104
3981	0.4238541022
3982	0.4236972284
3983	0.4236971196
3984	0.4236972399
3985	0.4236972707
3986	0.4236965864
3987	0.423665084
3988	0.4236651594
3989	0.423663072
3990	0.4236632157
3991	0.4236631012
3992	0.4236631452
3993	0.4236627952
3994	0.4236628258
3995	0.4236157794
3996	0.4236157885
3997	0.4236157513
3998	0.4236157583
3999	0.4235781453
4000	0.4235781272
4001	0.4235689109
4002	0.423568961
4003	0.4235689417
4004	0.4235615981
4005	0.4235615995
4006	0.4235616131
4007	0.4235183868
4008	0.4234695036
4009	0.4234694833
4010	0.4234695119
4011	0.4234695811
4012	0.423426508
4013	0.4234265817
4014	0.4234054099
4015	0.4234054171
4016	0.4234053648
4017	0.4234051075
4018	0.4234051071
4019	0.4234051112
4020	0.4234051171
4021	0.4234051137
4022	0.4234051081
4023	0.4234051019
4024	0.4233993766
4025	0.4233992441
4026	0.4233993543
4027	0.4233992583
4028	0.4233992603
4029	0.4233637989
4030	0.4233638205
4031	0.4233638079
4032	0.4233638472
4033	0.4233638094
4034	0.4233637348
4035	0.4233635308
4036	0.4233636022
4037	0.423363567
4038	0.4233635813
4039	0.4233635751
4040	0.4233627666
4041	0.4233627892
4042	0.4233627559
4043	0.4233627458
4044	0.4233627402
4045	0.4233390903
4046	0.4233083132
4047	0.4232996427
4048	0.4232995952
4049	0.4232996181
4050	0.4232967655
4051	0.4232967214
4052	0.4232967214
4053	0.4232967214
4054	0.4232958219
4055	0.4232958008
4056	0.4232957515
4057	0.4232171191
4058	0.4231795547
4059	0.4231563192
4060	0.423156332
4061	0.423147492
4062	0.4231474821
4063	0.4231474769
4064	0.4231474848
4065	0.4231474831
4066	0.4231474826
4067	0.423059029
4068	0.4230590533
4069	0.4230454125
4070	0.4230269247
4071	0.4230269449
4072	0.4230269376
4073	0.4230269354
4074	0.4230269855
4075	0.4230268919
4076	0.4230264402
4077	0.4230264344
4078	0.4230220384
4079	0.4230220485
4080	0.423022028
4081	0.4230220204
4082	0.4230220299
4083	0.4230219981
4084	0.4230219809
4085	0.4230219881
4086	0.4230206486
4087	0.4230205445
4088	0.4230205342
4089	0.4230205805
4090	0.4230205964
4091	0.4230024144
4092	0.4229891815
4093	0.4229891284
4094	0.4229891306
4095	0.4229892125
4096	0.4229890316
4097	0.4229889681
4098	0.4229889333
4099	0.4229889883
4100	0.4229383686
4101	0.4229382137
4102	0.4229382176
4103	0.4229382519
4104	0.4229374079
4105	0.4229196478
4106	0.4229195804
4107	0.4229196077
4108	0.4229196637
4109	0.4229076843
4110	0.4229072514
4111	0.4229071825
4112	0.4229062841
4113	0.4229038253
4114	0.4229037639
4115	0.4229037663
4116	0.4229037464
4117	0.4229037718
4118	0.4229037393
4119	0.4229036828
4120	0.422901169
4121	0.422901169
4122	0.4229011615
4123	0.4228979024
4124	0.422897858
4125	0.4228978491
4126	0.4228978467
4127	0.4228804642
4128	0.4228590459
4129	0.4228590365
4130	0.4228567008
4131	0.4228563355
4132	0.4228563218
4133	0.42285635
4134	0.4228538126
4135	0.4228538584
4136	0.4228538753
4137	0.4228538708
4138	0.4228538275
4139	0.422851436
4140	0.4228513834
4141	0.4228514104
4142	0.4228513688
4143	0.4228478892
4144	0.4228478857
4145	0.4228429638
4146	0.422843078
4147	0.422838186
4148	0.4228373759
4149	0.4228373203
4150	0.4228341182
4151	0.4228332311
4152	0.4228332809
4153	0.4228332234
4154	0.4228327383
4155	0.4228326806
4156	0.4228326636
4157	0.4227945074
4158	0.4227944753
4159	0.4227941356
4160	0.4227940809
4161	0.4227941074
4162	0.4227941803
4163	0.4227894561
4164	0.4227894704
4165	0.4227894306
4166	0.4227894648
4167	0.4227886423
4168	0.422788503
4169	0.4227460968
4170	0.422742711
4171	0.4227427359
4172	0.4227427728
4173	0.4227366558
4174	0.4227367375
4175	0.4227366797
4176	0.422736698
4177	0.4227366535
4178	0.4227367448
4179	0.4227367408
4180	0.4227362173
4181	0.4227362446
4182	0.4227362759
4183	0.4227288435
4184	0.4227282804
4185	0.4226701244
4186	0.4226534862
4187	0.4226535016
4188	0.4226469365
4189	0.4226468082
4190	0.4226172744
4191	0.4225625671
4192	0.4225625243
4193	0.4225625012
4194	0.4225624593
4195	0.4225624017
4196	0.4225625024
4197	0.4225498431
4198	0.4225498853
4199	0.4225449149
4200	0.4225424915
4201	0.4225300598
4202	0.4225300484
4203	0.4225133121
4204	0.4225132188
4205	0.4225054647
4206	0.4225054432
4207	0.4225054035
4208	0.4224887531
4209	0.4224888108
4210	0.4224740635
4211	0.4224740713
4212	0.4224739901
4213	0.4224727274
4214	0.4224727304
4215	0.4224727126
4216	0.4224385045
4217	0.4224308332
4218	0.4224308183
4219	0.4224308154
4220	0.4224309012
4221	0.422423319
4222	0.4224232236
4223	0.4224232494
4224	0.422423255
4225	0.4224121692
4226	0.4224121224
4227	0.4224120953
4228	0.4223964956
4229	0.4223965079
4230	0.4223800443
4231	0.4223800064
4232	0.4223799901
4233	0.4223799449
4234	0.4223799706
4235	0.4223799646
4236	0.4223799736
4237	0.4223799806
4238	0.4223799957
4239	0.4223799298
4240	0.4223799069
4241	0.422367954
4242	0.4223679575
4243	0.4223675329
4244	0.4223454359
4245	0.4223421223
4246	0.4223420896
4247	0.4223205158
4248	0.4223205696
4249	0.4223206136
4250	0.4223204741
4251	0.422297491
4252	0.4222976145
4253	0.4222708591
4254	0.4222708918
4255	0.4222710135
4256	0.4222710063
4257	0.4222710036
4258	0.4222709979
4259	0.4222709762
4260	0.4222551716
4261	0.4222551447
4262	0.4222519203
4263	0.4222435392
4264	0.4222436301
4265	0.4222435829
4266	0.4222436098
4267	0.4222435157
4268	0.4221990508
4269	0.422199113
4270	0.4221990625
4271	0.4221990023
4272	0.422190758
4273	0.4221907372
4274	0.4221812471
4275	0.4221812624
4276	0.4221782741
4277	0.422178214
4278	0.4221435356
4279	0.4221426765
4280	0.4221420026
4281	0.4221420076
4282	0.4221419914
4283	0.4221420169
4284	0.4221419937
4285	0.4221419892
4286	0.422139196
4287	0.4221391614
4288	0.4221384811
4289	0.4221385491
4290	0.4221385472
4291	0.4221385588
4292	0.4221385034
4293	0.4221385258
4294	0.4221384264
4295	0.4221384127
4296	0.42213803
4297	0.4221380297
4298	0.4221381109
4299	0.4221380983
4300	0.4221050698
4301	0.4221050495
4302	0.4220897221
4303	0.4220892288
4304	0.4220892458
4305	0.4220892806
4306	0.4220892499
4307	0.4220865214
4308	0.4220864895
4309	0.4220861311
4310	0.4220852715
4311	0.422085204
4312	0.4220852065
4313	0.422085185
4314	0.4220851802
4315	0.4220852111
4316	0.4220781463
4317	0.4220781467
4318	0.4220781105
4319	0.4220771992
4320	0.4220772167
4321	0.4220771753
4322	0.4220762701
4323	0.4220763118
4324	0.4220603987
4325	0.4220604483
4326	0.4220596183
4327	0.4220595419
4328	0.4220595394
4329	0.4220595364
4330	0.4220594291
4331	0.4220594203
4332	0.422059426
4333	0.4220568377
4334	0.4220569911
4335	0.4220569172
4336	0.4220568505
4337	0.4220568708
4338	0.4220495338
4339	0.422049603
4340	0.4220496167
